MS.Zoning,Street,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.Type.2,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,Full.Bath,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Sale.Type,Sale.Condition,SalePrice
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,746.0,GasA,Ex,Y,SBrkr,760,2,Gd,7,Typ,Gd,BuiltIn,2003.0,Fin,2.0,397.0,TA,TA,Y,WD ,Normal,165400
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Rec,1029.0,GasA,TA,Y,SBrkr,1117,1,TA,6,Typ,Fa,Attchd,1977.0,RFn,2.0,542.0,TA,TA,Y,WD ,Normal,147000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,684.0,GasA,TA,Y,SBrkr,684,1,TA,6,Typ,TA,Attchd,1976.0,Fin,2.0,440.0,TA,TA,Y,WD ,Normal,160500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1132.0,GasA,Ex,Y,SBrkr,1132,1,Gd,5,Typ,NA,Attchd,2005.0,Fin,2.0,451.0,TA,TA,Y,WD ,Normal,176000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,3820,3,Ex,11,Typ,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,TA,Y,WD ,Normal,284700
RL,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,6110.0,GasA,Ex,Y,SBrkr,4692,2,Ex,12,Typ,Gd,Attchd,2008.0,Fin,2.0,1418.0,TA,TA,Y,New,Partial,160000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,547.0,GasA,Ex,Y,SBrkr,1072,1,TA,5,Typ,NA,Basment,2005.0,RFn,2.0,525.0,TA,TA,Y,WD ,Normal,148000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,NA,NA,NA,NA,NA,0.0,GasA,TA,N,FuseP,1152,2,Fa,6,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,AdjLand,82000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,NA,NA,NA,NA,NA,0.0,GasA,TA,N,SBrkr,1152,2,TA,6,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,AdjLand,82000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1440.0,GasA,TA,N,FuseF,1440,2,Fa,8,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,118000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,TA,N,FuseF,1152,2,TA,6,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Normal,82500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,784.0,GasA,TA,N,FuseP,784,1,TA,4,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,91900
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,585.0,GasA,Gd,Y,FuseF,585,1,Ex,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Family,120000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Slab,NA,NA,NA,NA,NA,0.0,GasA,Gd,Y,SBrkr,929,1,TA,8,Min1,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,96000
RL,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,911.0,GasA,TA,Y,SBrkr,930,1,TA,5,Typ,NA,Attchd,1953.0,RFn,1.0,286.0,TA,TA,Y,WD ,Normal,99000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,768.0,GasA,Ex,Y,SBrkr,768,1,TA,6,Typ,NA,Detchd,1946.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,130500
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,941.0,GasA,Ex,Y,SBrkr,997,2,TA,7,Typ,NA,Detchd,1958.0,Unf,1.0,548.0,TA,TA,Y,WD ,Normal,135000
RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,816.0,GasA,TA,Y,SBrkr,872,1,TA,8,Typ,NA,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,WD ,Normal,135500
RL,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,Unf,416.0,GasA,Gd,Y,FuseA,1204,1,TA,6,Typ,NA,Basment,1954.0,Unf,1.0,312.0,TA,TA,Y,WD ,Abnorml,100000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,949.0,GasA,TA,Y,SBrkr,949,1,Gd,6,Typ,NA,Detchd,1923.0,Unf,1.0,205.0,TA,TA,N,WD ,Normal,108000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1925,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864.0,GasA,TA,N,FuseA,864,1,TA,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,98000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,864.0,GasA,TA,N,FuseF,864,1,TA,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Normal,67000
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5,1912,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,Unf,780.0,GasA,Ex,N,SBrkr,936,2,Fa,9,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Normal,135900
RH,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,672.0,GasA,TA,N,SBrkr,810,2,Fa,7,Typ,NA,Detchd,1934.0,Unf,1.0,400.0,TA,TA,P,WD ,Normal,140000
RL,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,1939,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,Unf,720.0,GasA,Ex,Y,SBrkr,1052,2,Gd,8,Typ,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,179500
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1181.0,GasA,Fa,Y,SBrkr,1390,2,TA,7,Typ,Gd,Detchd,1925.0,Unf,2.0,576.0,TA,TA,Y,WD ,Normal,136500
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1228.0,GasA,Ex,Y,SBrkr,1424,2,TA,7,Typ,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,WD ,Normal,168000
RH,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,Unf,940.0,GasA,TA,N,FuseA,1024,1,TA,7,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Abnorml,130000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,612.0,GasA,Ex,Y,SBrkr,990,3,TA,8,Typ,NA,BuiltIn,1998.0,RFn,2.0,621.0,TA,TA,Y,WD ,Normal,189000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,960.0,GasA,Ex,Y,SBrkr,960,2,TA,10,Typ,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,TA,Y,WD ,Abnorml,161900
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,644.0,GasA,Ex,Y,SBrkr,672,1,TA,6,Typ,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,TA,P,WD ,Normal,145000
RL,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,Unf,588.0,GasA,Fa,Y,SBrkr,1423,2,TA,11,Min1,Gd,Detchd,1993.0,Fin,2.0,672.0,TA,TA,Y,WD ,Normal,191000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,840.0,GasA,Ex,Y,SBrkr,840,2,TA,8,Typ,NA,Attchd,1960.0,Unf,1.0,308.0,TA,TA,Y,WD ,Normal,177000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,676.0,GasA,Ex,Y,SBrkr,676,1,TA,6,Typ,NA,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,WD ,Normal,147500
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,768.0,GasA,TA,N,SBrkr,790,1,TA,4,Typ,NA,Detchd,1925.0,Unf,1.0,160.0,Fa,TA,Y,WD ,Normal,91000
RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,Unf,798.0,GasA,Ex,Y,SBrkr,798,2,Gd,7,Typ,Gd,Detchd,1925.0,Unf,1.0,180.0,TA,TA,P,WD ,Normal,231000
RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1064.0,GasA,Ex,Y,FuseA,1166,1,TA,6,Maj2,NA,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,115000
RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,784.0,GasA,TA,Y,SBrkr,819,1,TA,7,Typ,Gd,Attchd,1980.0,Unf,2.0,599.0,TA,TA,Y,WD ,Normal,138000
RL,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,776.0,GasA,TA,Y,SBrkr,851,1,TA,6,Typ,Gd,Attchd,1931.0,RFn,1.0,270.0,TA,TA,P,WD ,Normal,149000
RL,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,715.0,GasA,Fa,Y,FuseA,849,1,TA,6,Typ,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,188700
RL,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,1937,1995,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,942.0,GasA,Ex,Y,SBrkr,1265,2,Gd,7,Min2,Gd,Detchd,1937.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,198000
RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,GasA,TA,Y,FuseF,932,1,TA,6,Typ,NA,Detchd,1938.0,Unf,1.0,225.0,TA,TA,Y,WD ,Normal,110000
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,TA,Fa,PConc,TA,TA,No,Rec,Unf,1091.0,GasA,Fa,N,FuseA,1091,1,TA,5,Typ,TA,Attchd,1951.0,Fin,1.0,344.0,TA,TA,Y,WD ,Normal,104000
RL,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,Unf,608.0,GasA,TA,Y,SBrkr,983,1,TA,9,Typ,Gd,Detchd,1935.0,Fin,2.0,786.0,Fa,TA,Y,WD ,Alloca,257076
RL,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,728.0,GasA,Ex,Y,SBrkr,1968,3,Gd,11,Typ,Gd,BuiltIn,1982.0,Unf,3.0,1014.0,TA,TA,Y,WD ,Normal,381000
RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,798.0,GasA,Ex,Y,SBrkr,1137,1,Gd,8,Typ,TA,Attchd,1939.0,Unf,2.0,431.0,TA,TA,Y,WD ,Normal,311500
RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,1950,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,Unf,832.0,GasA,Ex,Y,SBrkr,1218,2,Gd,8,Typ,TA,Attchd,1994.0,Fin,2.0,506.0,TA,TA,Y,WD ,Normal,263400
RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,Unf,1898.0,GasA,Ex,Y,FuseA,1898,2,TA,7,Typ,TA,Attchd,1956.0,Unf,2.0,484.0,TA,TA,Y,WD ,Normal,236500
RL,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,1296.0,GasA,Ex,Y,SBrkr,1640,1,Gd,7,Typ,Gd,Detchd,1993.0,Unf,2.0,924.0,TA,TA,Y,WD ,Normal,224000
RM,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,516.0,GasA,TA,Y,SBrkr,516,1,TA,5,Typ,TA,Detchd,1980.0,Unf,2.0,462.0,TA,TA,Y,WD ,Normal,116500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,GLQ,716.0,GasA,TA,Y,SBrkr,716,2,TA,6,Typ,TA,Attchd,1980.0,Fin,2.0,452.0,TA,TA,Y,COD,Normal,151000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,GLQ,894.0,GasA,TA,Y,SBrkr,919,1,TA,5,Typ,NA,Detchd,1926.0,Unf,1.0,195.0,TA,TA,P,WD ,Normal,126000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,1940,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,720.0,GasA,Gd,Y,SBrkr,760,1,TA,5,Typ,NA,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,WD ,Normal,120000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,796.0,GasA,Fa,N,SBrkr,796,1,TA,5,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,WD ,Normal,55000
RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,816.0,GasA,Ex,Y,SBrkr,816,1,TA,5,Typ,NA,Detchd,2002.0,Unf,1.0,432.0,TA,TA,Y,WD ,Normal,120500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,1940,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,740.0,GasA,Ex,Y,SBrkr,778,1,TA,4,Typ,Gd,Detchd,1966.0,Fin,1.0,924.0,Ex,Ex,Y,WD ,Normal,120500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,780.0,GasA,Gd,Y,FuseA,780,1,TA,7,Typ,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,WD ,Normal,119000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SLvl,5,1967,1967,Hip,CompShg,HdBoard,Plywood,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,Unf,624.0,GasA,Ex,Y,SBrkr,1092,1,TA,7,Mod,Po,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,WD ,Normal,126000
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,GasA,TA,Y,FuseA,912,1,TA,5,Typ,NA,Detchd,1934.0,RFn,1.0,360.0,TA,TA,Y,WD ,Normal,99500
RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1151.0,GasA,Gd,Y,FuseA,1151,2,TA,7,Typ,NA,Attchd,1958.0,Fin,1.0,356.0,TA,TA,Y,WD ,Normal,165500
A,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1,1952,1952,Gable,CompShg,AsbShng,VinylSd,None,0.0,Fa,Po,Slab,NA,NA,NA,NA,NA,0.0,Wall,Po,N,FuseA,733,1,Fa,4,Sal,NA,Attchd,1952.0,Unf,2.0,487.0,Fa,Po,N,WD ,Abnorml,13100
C,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,1895,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,Unf,173.0,GasA,Ex,N,SBrkr,825,1,TA,6,Typ,NA,Detchd,1895.0,Unf,1.0,185.0,Fa,TA,Y,WD ,Normal,89000
C,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,649.0,GasA,TA,N,SBrkr,649,1,TA,6,Typ,NA,Detchd,1920.0,Unf,1.0,250.0,TA,Fa,N,WD ,Normal,40000
C,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Po,TA,No,Unf,Unf,356.0,GasA,TA,N,FuseA,671,1,TA,5,Typ,NA,Detchd,1910.0,Unf,1.0,195.0,Po,Fa,N,WD ,Normal,80900
C,Grvl,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,Unf,894.0,GasA,TA,Y,SBrkr,894,1,TA,6,Typ,NA,Detchd,1994.0,RFn,3.0,1248.0,TA,TA,Y,ConLD,Normal,81000
C,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,Unf,592.0,GasA,Ex,Y,SBrkr,432,1,Fa,5,Min2,NA,Detchd,1920.0,Unf,1.0,216.0,Fa,Fa,N,WD ,Normal,65000
RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1600.0,GasA,Ex,Y,SBrkr,1652,2,Gd,5,Typ,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,Y,New,Partial,392500
RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1596.0,GasA,Ex,Y,SBrkr,1648,2,Ex,5,Typ,Gd,Attchd,2007.0,Fin,2.0,525.0,TA,TA,Y,New,Partial,294464
RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1594.0,GasA,Ex,Y,SBrkr,1646,2,Ex,5,Typ,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,WD ,Normal,250000
